Frame Rate:,23.9760239760
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
313,00:00:13.055,2.231758887614679,2.696495126146789,0.46398365825688076,3.534797878440367
314,00:00:13.096,2.7337299311926606,3.3273724197247705,0.5270570527522935,4.346760321100917
315,00:00:13.138,2.9093917240061162,3.775121846330275,0.5698107798165137,4.38324254587156
316,00:00:13.180,2.2430834288990824,2.923021788990826,0.41359661697247707,3.392631880733945
317,00:00:13.222,2.5171659977064222,3.39822247706422,0.45932482798165136,3.6939506880733943
318,00:00:13.263,1.7087753249235476,2.2172448394495414,0.3290209288990826,2.580060206422018
319,00:00:13.305,9.102745126146788,10.298344323394495,3.335005733944954,13.674885321100918
320,00:00:13.347,2.1487958715596327,2.5333285550458715,0.5731436353211009,3.3399154243119265
321,00:00:13.388,4.855707664373089,6.702229071100917,0.6657110091743119,7.199182912844036
322,00:00:13.430,3.0522505733944953,3.4594681766055047,0.9406536697247706,4.756629873853211
323,00:00:13.472,6.235091743119266,8.133099197247706,0.9196530963302753,9.652522935779816
324,00:00:13.513,3.802310301987767,4.88607368119266,0.5721401949541285,5.948717029816514
325,00:00:13.555,6.147493788226299,8.732224770642201,0.8973623853211009,8.812894208715596
326,00:00:13.597,3.301748853211009,4.341814793577981,0.4257095756880734,5.137722190366972
327,00:00:13.639,5.0148485282874615,5.884568520642202,1.8428899082568808,7.317087155963303
328,00:00:13.680,3.49873375382263,4.33636754587156,0.8163704128440367,5.343463302752293
329,00:00:13.722,3.9635058295107033,4.855755447247707,0.6600129013761468,6.374749139908257
330,00:00:13.764,3.8282086200305816,5.265875860091743,0.6040711009174312,5.614678899082569
331,00:00:13.805,3.366004873853211,4.366040711009174,0.7010464449541285,5.0309274655963305
332,00:00:13.847,2.7211749808868504,3.796516628440367,0.38607368119266056,3.980934633027523
333,00:00:13.889,2.681610760703364,3.623817373853211,0.46875,3.952264908256881
334,00:00:13.931,3.2143181383792054,3.892273509174312,0.9203698394495413,4.830311066513762
335,00:00:13.972,2.7314124617737003,3.241470756880734,0.6876075114678899,4.265159116972477
336,00:00:14.014,4.240873470948012,4.739284690366972,1.928397362385321,6.054938360091743
337,00:00:14.056,3.2965644113149843,3.41384747706422,1.1783615252293578,5.297484231651376
338,00:00:14.097,3.0598480504587156,3.598480504587156,0.8849985665137615,4.696065080275229
339,00:00:14.139,3.993477637614679,4.4510464449541285,0.9623709862385321,6.567015481651376
340,00:00:14.181,2.9866685779816518,3.3137901376146788,0.7432626146788991,4.902952981651376
341,00:00:14.223,2.287832090978593,2.550207855504587,0.5036195527522935,3.809668864678899
342,00:00:14.264,2.014991876911315,2.075974770642202,0.4744122706422018,3.4945885894495414
343,00:00:14.306,2.3399990443425076,2.7825401376146788,0.5803827408256881,3.657074254587156
344,00:00:14.348,4.927537270642202,5.443448967889908,1.8455776949541285,7.493585149082569
345,00:00:14.389,2.9342388188073394,3.4656321674311927,0.7551605504587156,4.58192373853211
346,00:00:14.431,4.677190844801223,6.169724770642202,0.7376720183486238,7.124175745412844
347,00:00:14.473,4.323776758409786,5.623924885321101,0.8162987385321101,6.531106651376147
348,00:00:14.514,4.741637996941896,6.267739392201835,0.6258959288990825,7.331278669724771
349,00:00:14.556,3.593319954128441,4.595004300458716,0.6755662270642202,5.5093893348623855
350,00:00:14.598,6.123040902140673,8.178254013761467,0.7104716169724771,9.480397075688073
351,00:00:14.640,4.769937404434251,6.266664277522936,0.6015625,7.441585435779817
352,00:00:14.681,4.655939411314985,4.953734231651376,1.8605217889908257,7.153562213302752
353,00:00:14.723,3.42599627293578,4.169832282110092,0.7707855504587156,5.337370986238532
354,00:00:14.765,2.4779243119266057,2.8165854357798166,0.5053755733944955,4.111811926605505
355,00:00:14.806,2.7785622133027523,3.158400229357798,0.5248351490825688,4.65245126146789
356,00:00:14.848,2.7853115443425076,2.962370986238532,0.7697821100917431,4.623781536697248
357,00:00:14.890,2.7015840022935778,3.342603211009174,0.4540926032110092,4.30805619266055
358,00:00:14.932,2.797042240061162,3.571638474770642,0.713661123853211,4.105827121559633
359,00:00:14.973,3.8391508983180427,4.731257167431193,0.9850917431192661,5.8011037844036695
360,00:00:15.015,2.310218367737003,2.8653239678899083,0.5112887041284404,3.5540424311926606
361,00:00:15.057,4.082747993119266,4.039922591743119,2.349555619266055,5.858765768348624
362,00:00:15.098,3.495209766819572,4.276376146788991,0.7802107224770642,5.42904243119266
363,00:00:15.140,3.0332927178899083,3.736955275229358,0.7403598050458715,4.622563073394495
364,00:00:15.182,2.0938216743119265,2.3368334288990824,0.4373924885321101,3.507239105504587
365,00:00:15.224,2.0644949350152904,2.5907396788990824,0.4328053325688073,3.169939793577982
366,00:00:15.265,1.7031130542813457,2.126899369266055,0.37926462155963303,2.6031751720183487
367,00:00:15.307,1.7583261659021405,2.0671588302752295,0.3657898509174312,2.8420298165137616
368,00:00:15.349,10.898091074159021,13.1885751146789,2.232726490825688,17.272971616972477
369,00:00:15.390,5.697044629204893,6.740503153669724,1.8431407683486238,8.50748996559633
370,00:00:15.432,3.1642655772171255,3.626971043577982,0.6759962729357798,5.1898294151376145
371,00:00:15.474,3.8261897935779814,3.9919008027522938,1.315331135321101,6.17133744266055
372,00:00:15.515,3.694464353975535,4.053648222477064,1.0013259747706422,6.028418864678899
373,00:00:15.557,2.757478019877676,2.7804615825688073,0.8000645068807339,4.691907970183486
374,00:00:15.599,69.52565940366974,59.66821961009175,64.4539134174312,84.45484518348624
375,00:00:15.641,10.01363006498471,8.590596330275229,5.722297878440367,15.727995986238533
376,00:00:15.682,9.779267010703364,8.681479357798166,5.788130733944954,14.868190940366972
377,00:00:15.724,9.575496941896025,9.181551032110091,5.3812356651376145,14.163704128440367
378,00:00:15.766,8.193986525229358,8.243620986238533,4.827981651376147,11.510356938073395
379,00:00:15.807,7.666344132262996,7.488532110091743,4.4339162844036695,11.076584002293577
380,00:00:15.849,8.590118501529053,8.160407110091743,4.8927035550458715,12.717244839449542
381,00:00:15.891,8.343881402905199,7.371380447247707,4.953304185779817,12.706959575688073
382,00:00:15.933,9.149823203363914,8.188503440366972,5.213446100917431,14.047520068807339
383,00:00:15.974,9.42101490825688,8.283758600917432,5.376146788990826,14.603139334862385
384,00:00:16.016,10.179054376911315,8.855719610091743,5.631773222477064,16.049670298165136
385,00:00:16.058,10.32887758027523,8.64094753440367,5.9744839449541285,16.37120126146789
386,00:00:16.099,10.33146980122324,8.38693377293578,6.376935206422019,16.230540424311926
387,00:00:16.141,10.872085244648318,8.846975344036696,6.94868119266055,16.820599197247706
388,00:00:16.183,11.25320145259939,9.36209862385321,7.120197821100917,17.277307912844037
389,00:00:16.225,10.809740538990825,9.140159116972477,6.628297018348624,16.660765481651374
390,00:00:16.266,10.612385321100916,9.242223337155963,6.3690151949541285,16.22591743119266
391,00:00:16.308,11.087693520642203,9.631092316513762,6.539349197247707,17.092639048165136
392,00:00:16.350,10.974806479357797,9.132418291284404,6.491829128440367,17.300172018348626
393,00:00:16.391,10.478103497706423,8.696315940366972,6.122742259174312,16.61525229357798
394,00:00:16.433,10.017667717889909,8.233228211009175,5.693054759174312,16.12672018348624
395,00:00:16.475,9.388809250764526,7.55088876146789,5.221186926605505,15.394352064220184
396,00:00:16.516,9.091910359327217,7.308772935779817,4.992008314220183,14.974949827981652
397,00:00:16.558,9.421576357033638,7.60894495412844,5.146143922018348,15.509640194954128
398,00:00:16.600,10.36991112385321,8.23319237385321,5.690259461009174,17.186281536697248
399,00:00:16.642,11.115706230886849,8.867330848623853,6.348372993119266,18.13141485091743
400,00:00:16.683,11.045692373853209,8.645068807339449,6.114213016055046,18.377795298165136
401,00:00:16.725,9.718391628440367,7.655425745412844,5.229787844036697,16.26996129587156
402,00:00:16.767,9.798344323394495,7.817660550458716,5.065546158256881,16.51182626146789
403,00:00:16.808,9.599352542048928,7.86317373853211,4.849089736238532,16.085794151376145
404,00:00:16.850,10.469562308868502,8.696136754587156,5.369803612385321,17.342746559633028
405,00:00:16.892,10.294569476299694,8.414671731651376,5.280389908256881,17.188646788990827
406,00:00:16.934,9.850774082568806,8.03537127293578,5.138188073394495,16.378762901376145
407,00:00:16.975,8.773138857033638,7.012578841743119,4.453913417431193,14.852924311926605
408,00:00:17.017,8.120161983944955,6.906106651376147,4.115969036697248,13.338410263761467
409,00:00:17.059,7.554496368501529,6.151268635321101,3.5698824541284404,12.942338016055047
410,00:00:17.100,7.731651376146789,6.34005877293578,3.276877866972477,13.57801748853211
411,00:00:17.142,9.311604071100918,7.207998853211009,4.26118119266055,16.465632167431192
412,00:00:17.184,9.576739296636086,7.40635751146789,4.602350917431193,16.721509461009173
413,00:00:17.226,8.852984040519878,6.971903669724771,4.345362672018348,15.241685779816514
414,00:00:17.267,7.703793960244648,6.146251433486238,3.792036983944954,13.173093463302752
415,00:00:17.309,7.592101490825688,6.254407970183486,3.42936496559633,13.092531536697248
416,00:00:17.351,7.111381880733944,6.106508027522936,3.198107798165138,12.029529816513762
417,00:00:17.392,7.2019423738532105,6.037378153669724,3.3846043577981653,12.183844610091743
418,00:00:17.434,7.295417622324159,5.912198967889908,3.445885894495413,12.528168004587156
419,00:00:17.476,6.2495221712538225,5.310779816513762,2.658722763761468,10.779063933486238
420,00:00:17.517,6.06134126529052,5.048380160550459,2.3327838302752295,10.802859805045872
421,00:00:17.559,6.917574541284403,5.903168004587156,2.8508099197247705,11.998745699541285
422,00:00:17.601,6.4017584097859315,5.5083858944954125,3.0216098050458715,10.675279529816514
423,00:00:17.643,6.947164086391438,5.714449541284404,3.068663990825688,12.05837872706422
424,00:00:17.684,6.8037557339449535,5.696315940366972,3.096545298165138,11.618405963302752
425,00:00:17.726,7.160598241590215,6.14399369266055,3.104142775229358,12.233658256880734
426,00:00:17.768,7.293745221712538,6.068950688073395,3.1712299311926606,12.64105504587156
427,00:00:17.809,8.33022744648318,7.168327121559633,3.5649369266055047,14.257418291284404
428,00:00:17.851,11.49401519495413,10.318018922018348,4.349913990825688,19.81411267201835
429,00:00:17.893,7.530831899847095,5.8997634747706424,3.579056766055046,13.113675458715596
430,00:00:17.935,7.452432148318042,6.037342316513762,3.5022935779816513,12.817660550458715
431,00:00:17.976,7.301641341743118,5.907898509174312,3.329881020642202,12.667144495412844
432,00:00:18.018,7.248399273700305,5.83256880733945,3.198752866972477,12.71387614678899
433,00:00:18.060,6.5199135129969426,5.187105791284404,2.7343033256880735,11.638331422018348
434,00:00:18.101,6.776495603975536,5.488567947247707,2.7469896788990824,12.093929185779816
435,00:00:18.143,6.930989583333333,5.515338302752293,3.1025659403669725,12.175064506880734
436,00:00:18.185,6.912963493883791,5.5552608944954125,2.9585364105504586,12.225093176605505
437,00:00:18.227,6.708882836391438,5.553827408256881,2.8575831422018347,11.715237958715596
438,00:00:18.268,7.0299718081039755,5.893456135321101,2.8891198394495414,12.307339449541285
439,00:00:18.310,6.749295202599389,5.554185779816514,2.635643635321101,12.058056192660551
440,00:00:18.352,6.7611931383792045,5.412163130733945,2.5788775802752295,12.29253870412844
441,00:00:18.393,7.715309633027523,6.04339879587156,3.309525516055046,13.793004587155963
442,00:00:18.435,9.41320240825688,7.437965883027523,5.064506880733945,15.737134461009175
443,00:00:18.477,11.717854071100916,9.315259461009175,7.190044438073395,18.648258314220183
444,00:00:18.518,12.698717029816514,10.230755447247706,7.957712155963303,19.907683486238533
445,00:00:18.560,12.021406727828747,9.809059633027523,7.570921731651376,18.68423881880734
446,00:00:18.602,9.990873470948012,8.086009174311927,6.2249856651376145,15.661625573394495
447,00:00:18.644,8.677919533639143,7.29296875,4.512722190366972,14.228067660550458
448,00:00:18.685,7.787760416666667,6.809525516055046,3.736632740825688,12.817122993119266
449,00:00:18.727,8.032934346330276,6.664205848623853,3.5900229357798166,13.844574254587156
450,00:00:18.769,8.138008887614678,6.716026376146789,4.0667287844036695,13.631271502293577
451,00:00:18.810,8.72974006116208,7.289313360091743,4.577408256880734,14.322498566513762
452,00:00:18.852,10.181837729357799,8.462872706422019,5.304866685779817,16.77777379587156
453,00:00:18.894,11.443890959480123,9.377114392201834,6.09744122706422,18.857117259174313
454,00:00:18.936,11.320467794342507,9.489392201834862,6.025050172018348,18.446961009174313
455,00:00:18.977,11.113293195718654,9.568448967889909,5.97720756880734,17.794223050458715
456,00:00:19.019,10.521251433486238,8.92979501146789,5.728820240825688,16.905139048165136
457,00:00:19.061,10.40912891819572,8.890804185779816,5.6288345756880735,16.707747993119266
458,00:00:19.102,9.841265290519878,8.458858944954128,5.476096616972477,15.588840309633028
459,00:00:19.144,10.100164850917432,8.32128010321101,5.720971903669724,16.25824254587156
460,00:00:19.186,9.88270498853211,7.978175172018348,5.601813360091743,16.06812643348624
461,00:00:19.228,9.613137901376147,7.832747993119266,5.530139048165138,15.476526662844037
462,00:00:19.269,8.819368788226301,7.296839162844036,4.977458428899083,14.18380877293578
463,00:00:19.311,8.20756880733945,6.8516341743119265,4.34439506880734,13.426677178899082
464,00:00:19.353,8.204271788990827,6.9390768348623855,4.059776376146789,13.613962155963304
465,00:00:19.394,8.175661792813456,6.989248853211009,3.9337729357798166,13.603963589449542
466,00:00:19.436,7.582270164373089,6.212801032110092,3.9099770642201834,12.62403239678899
467,00:00:19.478,8.42464640672783,6.978927752293578,4.146932339449541,14.148079128440367
468,00:00:19.519,9.066155389908257,7.282755160550459,4.359195814220183,15.556515194954128
469,00:00:19.561,8.74132740825688,7.199577121559633,4.334073967889908,14.6903311353211
470,00:00:19.603,8.866996368501528,7.129300458715596,4.275229357798165,15.196459288990825
471,00:00:19.645,8.482451739296636,6.830956135321101,3.916069380733945,14.700329701834862
472,00:00:19.686,7.916188837920489,7.3179830848623855,3.3402379587155964,13.090345470183486
473,00:00:19.728,7.1876314029051995,6.709468176605505,2.918434633027523,11.934991399082568
474,00:00:19.770,9.906907014525993,9.424311926605505,4.604429472477064,15.691979644495413
475,00:00:19.811,11.136874044342507,10.514191513761467,5.185206422018348,17.711224197247706
476,00:00:19.853,10.65740873470948,9.445384174311927,5.185959002293578,17.340883027522935
477,00:00:19.895,11.007645259938839,9.79307626146789,5.105647935779817,18.124211582568808
478,00:00:19.937,10.196769877675843,8.59851634174312,4.876146788990826,17.11564650229358
479,00:00:19.978,9.551067947247708,8.1417001146789,4.353963589449541,16.157540137614678
480,00:00:20.020,8.445790328746178,6.769244552752293,3.7593176605504586,14.80880877293578
481,00:00:20.062,7.6061974388379205,5.870161983944954,3.1714449541284404,13.776985378440367
482,00:00:20.103,6.628356746941896,5.427465596330276,2.4072534403669725,12.05035120412844
483,00:00:20.145,4.583846999235474,3.912091456422018,1.4705776949541285,8.368871846330276
484,00:00:20.187,5.978617163608562,5.393276949541284,1.998208142201835,10.544366399082568
485,00:00:20.229,5.79496368501529,4.995377006880734,1.8536410550458715,10.535872993119266
486,00:00:20.270,4.857714545107034,4.314542717889908,1.765051605504587,8.493549311926605
487,00:00:20.312,5.031584480122324,4.381020642201835,1.864678899082569,8.849053899082568
488,00:00:20.354,9.085901662844037,9.138510607798166,2.414635894495413,15.704558486238533
489,00:00:20.395,4.708775324923548,3.8786195527522938,2.0586654243119265,8.189040997706423
490,00:00:20.437,5.497073298929664,4.838947821100917,2.274010894495413,9.378261181192661
491,00:00:20.479,6.515517488532111,5.534439506880734,3.1253942087155964,10.88671875
492,00:00:20.520,7.034355886850153,5.925172018348624,3.72265625,11.455239392201834
493,00:00:20.562,7.714700401376146,6.507454128440367,4.1250716743119265,12.511575401376147
494,00:00:20.604,7.376839640672784,6.038059059633028,3.706314506880734,12.386145355504587
495,00:00:20.646,7.468224388379205,6.358335722477064,3.550530389908257,12.495807052752294
496,00:00:20.687,8.01382119648318,7.020893061926605,3.3325688073394497,13.688001720183486
497,00:00:20.729,7.435720087920488,6.242581708715596,3.16438503440367,12.900193520642201
498,00:00:20.771,7.446686257645259,6.130805619266055,3.171265768348624,13.0379873853211
499,00:00:20.812,7.459121750764527,6.285514621559633,2.9445240825688073,13.147326548165138
500,00:00:20.854,7.108359613914374,6.117796731651376,2.655139048165138,12.552143061926605
501,00:00:20.896,6.535442947247707,5.9882095756880735,2.399046731651376,11.21907253440367
502,00:00:20.938,6.883624808868501,5.861381880733945,2.4585005733944953,12.330991972477063
503,00:00:20.979,7.199756307339449,6.376863532110092,2.5347262041284404,12.687679185779816
504,00:00:21.021,7.795238436544342,6.970255160550459,2.9358873279816513,13.479572821100918
505,00:00:21.063,7.381211773700305,6.54633744266055,2.878404529816514,12.718893348623853
506,00:00:21.104,8.253619552752292,7.620412844036697,3.1257525802752295,14.014693233944953
507,00:00:21.146,8.418972190366972,7.723408830275229,3.096545298165138,14.436962442660551
508,00:00:21.188,7.8898963111620795,7.255053038990826,3.015625,13.399010894495413
509,00:00:21.230,8.211988723241591,7.6640625,3.041893635321101,13.93001003440367
510,00:00:21.271,8.715214067278287,8.011539564220184,3.1598695527522938,14.974233084862385
511,00:00:21.313,8.794246941896025,7.661410550458716,3.3332497133027523,15.388080561926605
512,00:00:21.355,9.379993310397554,8.403132167431192,3.4955561926605503,16.241291571100916
513,00:00:21.396,8.9590500764526,7.50845756880734,3.6722692087155964,15.696423451834862
514,00:00:21.438,9.299443329510703,8.068413130733944,3.6825903096330275,16.147326548165136
515,00:00:21.480,10.16114774464832,9.057446961009175,3.9782826834862384,17.447713589449542
516,00:00:21.521,10.740527045107035,9.353318520642201,4.474161410550459,18.39410120412844
517,00:00:21.563,11.157564029051988,9.735772649082568,5.10611381880734,18.630805619266056
518,00:00:21.605,11.004622993119265,9.337765194954128,5.376648509174312,18.29945527522936
519,00:00:21.647,11.207592698776757,9.29644495412844,5.257131594036697,19.069201548165136
520,00:00:21.688,10.566203172782876,8.791212729357799,4.6366470756880735,18.270749713302752
521,00:00:21.730,10.437595565749236,8.887220470183486,4.301928038990826,18.123638188073393
522,00:00:21.772,9.078089162844037,7.897684919724771,3.774584288990826,15.561998279816514
523,00:00:21.813,8.638988436544343,7.352960149082569,3.7102924311926606,14.853712729357799
524,00:00:21.855,8.626552943425077,7.193198107798165,3.8173738532110093,14.869086869266056
525,00:00:21.897,9.19668625764526,7.799096903669724,3.966599770642202,15.824362098623853
526,00:00:21.939,8.759986620795106,7.321315940366972,3.698752866972477,15.259891055045872
527,00:00:21.980,8.558617641437309,7.419366399082569,3.2454128440366974,15.011073681192661
528,00:00:22.022,9.053576548165138,7.703125,3.391950974770642,16.06565366972477
529,00:00:22.064,9.012949159021408,7.540460149082569,3.558235378440367,15.940151949541285
530,00:00:22.105,9.685409499235474,8.307912844036696,3.9088661123853212,16.839449541284402
531,00:00:22.147,9.531500860091743,8.025731077981652,3.822570240825688,16.74620126146789
532,00:00:22.189,8.880996750764526,7.652845470183486,3.3298451834862384,15.660299598623853
533,00:00:22.231,8.6893874235474,7.390660837155964,3.357618979357798,15.31988245412844
534,00:00:22.272,7.887889430428134,6.9063216743119265,2.9026304472477062,13.854716169724771
535,00:00:22.314,6.605564315749235,5.624641628440367,2.288130733944954,11.903920584862385
536,00:00:22.356,5.653442756116207,5.064220183486238,1.828698394495413,10.067409690366972
537,00:00:22.397,6.982057530581041,6.333321387614679,2.430153383027523,12.182697821100918
538,00:00:22.439,6.725857702599388,5.741721616972477,2.4083643922018347,12.027487098623853
539,00:00:22.481,7.712191800458715,6.822283543577981,2.7561998279816513,13.558092029816514
540,00:00:22.522,7.133433677370031,6.639191513761468,2.6539205848623855,12.107188933486238
541,00:00:22.564,6.525086009174312,5.807697821100917,2.4920083142201834,11.275551892201834
542,00:00:22.606,5.017142106269113,4.569022362385321,1.866470756880734,8.615933199541285
543,00:00:22.648,3.9092842125382266,3.7554114105504586,1.356042144495413,6.616399082568807
544,00:00:22.689,3.3844729548929666,3.3659690366972477,0.990646502293578,5.7968033256880735
545,00:00:22.731,3.2553516819571864,2.7465237958715596,1.1028168004587156,5.916714449541284
546,00:00:22.773,3.7547066131498474,3.242760894495413,1.1878225344036697,6.833536410550459
547,00:00:22.814,3.67788369648318,3.60536123853211,1.0418577981651376,6.386432052752293
548,00:00:22.856,9.562225248470948,10.01476490825688,2.398186639908257,16.273724197247706
549,00:00:22.898,5.318663990825688,4.455991972477064,2.2048451834862384,9.295154816513762
550,00:00:22.940,7.506199827981651,6.275086009174312,3.1589019495412844,13.084611525229358
551,00:00:22.981,9.397505733944953,8.465954701834862,4.251899369266055,15.474663130733944
552,00:00:23.023,10.49116016819572,9.494839449541285,5.220613532110092,16.75802752293578
553,00:00:23.065,10.491243788226301,9.3370126146789,5.213159403669724,16.923559346330276
554,00:00:23.106,10.455597763761467,9.694309059633028,4.987815366972477,16.684668864678898
555,00:00:23.148,9.013677847859327,8.520212155963304,3.6831995412844036,14.837621846330276
556,00:00:23.190,7.454857129204893,6.876361811926605,2.919724770642202,12.568484805045872
557,00:00:23.232,8.133684537461773,7.300064506880734,3.7981651376146788,13.302823967889909
558,00:00:23.273,8.85883744266055,7.85525372706422,4.247312213302752,14.47394638761468
559,00:00:23.315,9.185110856269114,7.960149082568807,4.236991112385321,15.35819237385321
560,00:00:23.357,8.373793482415902,6.804723337155964,3.8483371559633026,14.46831995412844
561,00:00:23.398,7.832903287461774,6.590237958715596,3.310278096330275,13.598193807339449
562,00:00:23.440,7.152379587155963,6.001146788990826,2.8894065366972477,12.566585435779816
563,00:00:23.482,6.301474101681958,5.480325401376147,2.471473623853211,10.952623279816514
564,00:00:23.523,7.3096688646788985,6.133529243119266,2.8489463876146788,12.946530963302752
565,00:00:23.565,7.94245747324159,6.859661697247707,3.017273509174312,13.950437213302752
566,00:00:23.607,6.653156058868501,5.802895642201835,2.397290711009174,11.759281823394495
567,00:00:23.649,6.033197152140673,5.375501720183486,2.0023294151376145,10.721760321100918
568,00:00:23.690,6.640242737003059,5.80099627293578,2.3299526949541285,11.789779243119266
569,00:00:23.732,4.814160454892966,4.069703268348624,1.6189076834862386,8.753870412844037
570,00:00:23.774,4.993441800458716,4.241434919724771,1.9382884174311927,8.800602064220184
571,00:00:23.815,6.277355695718654,5.217997419724771,2.594251720183486,11.019817947247706
572,00:00:23.857,3.8815223623853217,3.3157611811926606,1.5855432912844036,6.743262614678899
573,00:00:23.899,6.962275420489296,6.197032683486238,2.9024154243119265,11.787378153669724
574,00:00:23.941,6.708416953363915,5.834073967889908,2.826727350917431,11.464449541284404
575,00:00:23.982,5.5660837155963305,5.273724197247707,1.934883887614679,9.489643061926605
576,00:00:24.024,4.314566609327217,4.298165137614679,1.2458070527522935,7.399727637614679
577,00:00:24.066,4.590572438837921,4.296265768348624,1.661446387614679,7.814005160550459
578,00:00:24.107,4.241829128440368,4.278490538990826,1.5197104357798166,6.927286410550459
579,00:00:24.149,3.5781847285932717,3.503404529816514,1.2056694380733946,6.025480217889908
580,00:00:24.191,3.580896406727829,3.3934919724770642,1.202659116972477,6.146538130733945
581,00:00:24.233,3.413823585626911,3.157360951834862,1.0624283256880733,6.021681479357798
582,00:00:24.274,3.3264645451070334,3.0696674311926606,1.1633099197247707,5.7464162844036695
583,00:00:24.316,3.315880638379204,3.078734231651376,1.1362887041284404,5.732618979357798
584,00:00:24.358,3.582915233180428,3.3971831995412844,1.28125,6.0703125
585,00:00:24.399,3.986991112385321,3.759783543577982,1.3731723050458715,6.82801748853211
586,00:00:24.441,3.666941418195719,3.635786983944954,1.2481364678899083,6.116900802752293
587,00:00:24.483,3.5750549503058107,3.5346186926605503,1.2509317660550459,5.939614392201835
588,00:00:24.524,3.588028000764526,3.306336009174312,1.3789779243119267,6.07877006880734
589,00:00:24.566,2.9277164564220186,2.6315223623853212,1.0037629013761469,5.1478641055045875
590,00:00:24.608,2.5028550267584095,2.4665639334862384,0.7746559633027523,4.267345183486238
591,00:00:24.650,2.229596712538226,1.8655031536697249,0.7661983944954128,4.057088589449541
592,00:00:24.691,2.373590405198777,2.137865538990826,0.6424526949541285,4.340452981651376
593,00:00:24.733,3.315223623853211,3.080633600917431,1.1344968463302751,5.7305404243119265
594,00:00:24.775,3.122873662079511,2.751182626146789,1.0746487958715596,5.542789564220183
595,00:00:24.816,2.736142966360856,2.4892488532110093,0.9070384174311926,4.812141628440367
596,00:00:24.858,2.789026662844037,2.553576548165138,1.0219681766055047,4.791535263761468
597,00:00:24.900,2.6717674885321103,2.4225200688073394,0.899620126146789,4.693162270642202
598,00:00:24.942,3.64084002293578,3.3858228211009176,0.9969896788990825,6.53970756880734
599,00:00:24.983,3.259234040519878,2.862170298165138,1.202049885321101,5.713481938073395
600,00:00:25.025,4.564052943425077,4.2110091743119265,1.0821029243119267,8.399046731651376
601,00:00:25.067,4.002711678134556,3.650695240825688,1.306085149082569,7.0513546444954125
602,00:00:25.108,4.93812117737003,4.451727350917431,1.6309848050458715,8.73165137614679
603,00:00:25.150,3.8788106842507646,3.36360378440367,1.3941370412844036,6.87869122706422
604,00:00:25.192,3.808163704128441,3.483299885321101,1.3663274082568808,6.57486381880734
605,00:00:25.234,3.515959480122324,3.0848982224770642,1.1260392775229358,6.336940940366972
606,00:00:25.275,3.266831517584098,2.8006379013761467,1.158507740825688,5.841348910550459
607,00:00:25.317,3.347285932721712,2.861632740825688,1.311317373853211,5.868907683486238
608,00:00:25.359,8.563861811926605,8.955920298165138,2.1837370986238533,14.551928038990825
609,00:00:25.400,3.189351586391437,2.717603211009174,1.2889908256880733,5.561460722477064
610,00:00:25.442,3.0124474388379205,2.528992259174312,1.2704271788990826,5.237922878440367
611,00:00:25.484,3.2289277522935778,2.8040424311926606,1.3472262041284404,5.535514621559633
612,00:00:25.525,2.890708620030581,2.4920441513761467,1.123208142201835,5.056873566513762
613,00:00:25.567,2.973432721712538,2.7612887041284404,1.0899154243119267,5.069094036697248
614,00:00:25.609,2.743358180428135,2.342352350917431,0.9579630160550459,4.9297591743119265
615,00:00:25.651,1.9813049503058107,1.775086009174312,0.7410765481651376,3.427752293577982
616,00:00:25.692,3.3528168004587156,3.081099483944954,1.3776877866972477,5.599663130733945
617,00:00:25.734,5.472704032874618,4.620412844036697,2.2623996559633026,9.535299598623853
618,00:00:25.776,7.2303492928134565,6.007059919724771,3.0900229357798166,12.59396502293578
619,00:00:25.817,7.642416857798164,6.385643635321101,3.3904816513761467,13.151125286697248
620,00:00:25.859,7.617474197247706,5.96939506880734,3.3394137041284404,13.543613818807339
621,00:00:25.901,7.062058008409785,5.326225630733945,3.0096401949541285,12.850308199541285
622,00:00:25.943,7.25156488914373,5.527487098623853,2.823286983944954,13.403920584862385
623,00:00:25.984,7.061914659785933,5.5738962155963305,2.5028669724770642,13.108980791284404
624,00:00:26.026,7.030640768348623,5.643420298165138,2.279350630733945,13.16915137614679
625,00:00:26.068,5.831422018348625,4.541033543577981,1.8437858371559632,11.109446674311927
626,00:00:26.109,5.532755160550458,4.422914277522936,1.9634102637614679,10.211940940366972
627,00:00:26.151,6.029661219418959,4.952300745412844,2.109625860091743,11.027057052752294
628,00:00:26.193,6.3747730313455655,5.677035550458716,2.2163489105504586,11.230934633027523
629,00:00:26.235,6.530581039755352,5.603676892201835,2.2018348623853212,11.7862313646789
630,00:00:26.276,6.7807243883792045,5.90234375,2.3846043577981653,12.055225057339449
631,00:00:26.318,7.509795489296636,6.420334002293578,2.6875716743119265,13.421480791284404
632,00:00:26.360,7.529482033639144,6.170943233944954,2.910622133027523,13.506880733944953
633,00:00:26.401,7.738329032874618,6.6988962155963305,3.257310779816514,13.25878010321101
634,00:00:26.443,7.880542813455658,6.405963302752293,3.685493119266055,13.550172018348624
635,00:00:26.485,8.365156727828746,7.10177752293578,3.83984375,14.153848910550458
636,00:00:26.526,8.298535454892965,6.996774655963303,3.617760894495413,14.281070814220184
637,00:00:26.568,8.365658448012232,6.880913130733945,3.412629013761468,14.803433199541285
